temperatura,ph,ley_mineral,caudal,turbidez,colector,agua_m3h,recuperacion_pct,costo_usdh
27.06644309214699,7.415090724330761,0.7797428239825197,488.3802147490141,48.14632403422445,44.256691400927096,479.1012847628485,82.2793124540383,2903.869713402061
28.478541597217834,6.882660396541071,0.8512191719693653,448.8951684971679,26.462029058047747,46.22871763182192,441.47941600496875,81.6688289132834,2900.127023837422
31.474982861240385,7.438217235370905,0.7272105298269905,576.561866428916,43.44547820695723,44.02879819601676,557.1878229218194,78.82202377102566,2927.6599222382874
29.520774800008862,6.980736742517024,0.8270965361651815,474.78436805864465,24.751084923823136,54.90689849084006,501.755213919769,72.07517178972671,2940.113549734549
28.303691009869937,7.964192586037562,0.9790316557750371,489.2063438459782,51.56568159475705,49.18136230715821,531.7672824901377,81.72240672325711,2930.9782928410764
28.388107411181203,7.099514202745455,0.8507238980892815,481.94021530979893,31.25260695495532,50.73005206783758,516.1840003577295,80.68287819102291,2913.0516134610284
24.55925147093918,7.528141581141521,0.9913405455406984,436.3885910553505,47.80859292240074,47.00483445557369,467.32799010437964,82.58606995455341,2929.096228106511
20.46226751851909,6.534841373520138,0.7776506911712199,546.3254030860467,56.40358696520796,45.86744597447476,568.4555694870817,76.70481751554314,2941.2863274975966
26.550760838485434,7.100092169202133,0.8513635719111812,489.6916524537716,27.240394026806896,49.044480383250985,492.82509082987565,84.44983800412093,2910.468525517526
23.21877009229294,7.812661419983767,0.9578592375427976,403.2514219785437,35.71431354404667,46.12052164768767,425.6042768983036,82.69583449315869,2902.374739244445
26.127929655869544,7.415341166649869,0.8344757063661231,592.8027404719594,45.88475152294265,46.811042960216696,595.5050654780594,82.15409115482286,2951.276955617542
32.80104609902249,7.1659143295939645,0.7838462120710569,563.1527223190827,36.786343712380045,48.338512239792,538.9874382024761,85.42259481276095,2959.8640431145254
23.50909228798011,7.903906249153589,0.9566426090253645,544.7118708183607,26.99275766498861,49.08027162058098,530.182149697788,81.38856622824862,2935.1688629685564
20.87454112533599,7.780976564220843,0.8169668406617827,573.8183741037058,21.162864566751878,55.78039616494574,566.0301531284211,53.44982495039239,2965.6395934831507
24.220758380329947,6.983323510734407,0.8592169873180702,581.36145072111,36.26392574807852,45.126516234267164,595.5720000169339,79.71852084624237,2947.130530352396
24.403906366500255,7.316822603062009,0.9929581199245436,467.49794127688773,45.96836106327682,48.83166630835706,497.9761075440139,82.8017664986011,2933.1548952629178
29.928747720903424,7.234736384138694,0.7559449884267592,522.1917356833397,42.95936832609954,44.09316435285074,542.3602544735908,80.08885985126713,2933.269083090545
28.355482285119173,7.448303750172293,0.7904201910160557,521.7615618411188,26.249649590425697,46.89998925791161,492.93723926499786,81.36192612501996,2926.419969337077
31.7584731365962,7.001166900438133,0.709320880020952,453.45993376211936,38.027737754695465,52.042350061889664,454.8042719314213,73.05362703351892,2935.385784868533
29.96470310491081,6.866307501148833,0.8175513129730158,444.3904502894134,34.77884184725011,44.442470012648045,475.44859278278193,77.61643631109298,2906.9795006906793
26.095802921601056,7.869007752883304,0.7600550291754579,422.78145096380445,30.968096091735994,50.13891830570061,397.2378809687441,75.37159763029187,2913.1414776393904
32.21030576999052,7.885811749247759,0.9040104806223674,531.8628391832906,49.17084975441557,47.8338143299521,571.4693030987941,82.65285775155272,2943.7155970824087
22.50459379861556,7.764984328642969,0.7543964376297557,556.183798206156,32.38608120108737,42.72211362166262,516.8441998490482,82.75601640109426,2912.9354195542087
20.340681097007906,7.967306646146842,0.9024438257217609,552.1905959034008,41.60567809332117,55.06305338069822,591.8524639300153,63.92566349215259,2977.5763471098016
21.350717911634625,7.617487288669533,0.7790426284567953,463.25507543699484,56.92894141078466,47.79044396410041,473.066721799685,78.87525574445647,2928.777432230861
30.835390258946752,7.647000842842999,0.8065653502363599,441.05197009304044,41.5710392901433,52.974971500516325,497.7337819771899,76.13068216821148,2927.9982488019814
26.928158453770813,7.643885137943961,0.8046581956139192,490.7228356909244,44.680916406422426,47.828388842245204,574.8808877107516,82.0453257008816,2942.2822737689917
22.419076685504027,7.22091144641346,0.9150255250490829,509.36269204810213,22.929839446702054,55.123044502102985,487.5187250016462,74.91466281356531,2936.926869804162
27.515671626550454,7.184678291771408,0.8399527789415029,583.8174255937112,27.125365749669452,46.06658468200457,595.233201055214,85.97253484556123,2958.445231767401
22.284681540697527,6.860339414223505,0.8083896696558048,574.9646308548108,24.038047971924538,47.77122909562776,539.6955036975924,83.84054453803395,2944.741218013073
30.44480562616604,7.467228791538936,0.955786815711835,583.2116662603655,50.592517934233605,52.62409936363001,608.180780415307,82.04255959996252,2980.381873673004
26.69234413361046,6.933980204153502,0.8715851876923608,570.0524770271959,53.436843236673695,46.811342413931996,574.693678169537,80.54716190061892,2951.39805594764
25.715318391447237,6.886712614553532,0.7641492463833993,592.9162408872622,27.458211727783105,47.10099899869251,593.5980772483098,82.0569472469336,2934.3502275715937
24.52268133721815,7.378942061144082,0.9700273834431048,493.0999994338115,28.77087003692364,55.92752442779913,504.1714207241156,71.70663666316177,2949.671183104152
29.454238896783327,7.114973582337565,0.8027950888100921,409.49469948661886,32.92829157971131,49.77860335966493,457.18753836529766,83.087744662423,2910.179366798345
25.427189158300855,6.828284913191949,0.7116938132611961,416.71240642969565,43.64310467815342,51.651326351382075,425.2550020641884,73.1223348717255,2927.308433402469
21.314748789741515,7.724084025129247,0.8483800671923358,478.0552283544686,44.871847752000775,51.00847127815054,530.498245849323,73.63159884006406,2935.915525776523
21.77008853180773,7.790854878941564,0.7371814163322633,451.53741825459946,47.470158341658305,53.59093806019201,480.3127730974246,53.75329894630276,2919.81339676325
34.42846496824272,6.751549279516672,0.7715399331147227,433.98811827221346,56.207710248538504,54.0655513921844,448.9692227846691,79.20896993052442,2926.6319234155426
33.62871036061411,6.5112605492,0.9241332618062232,590.6407549017297,31.801605619861526,49.885585854584335,627.3315490033344,82.47804848807849,2979.6961724130874
30.495607007161244,7.004194952794061,0.7392255440128955,439.0839176821245,46.35035956827103,46.12378504952959,462.8001333298696,81.96083708180917,2900.069228646919
23.988049421892793,7.696266253521129,0.9420832673062107,591.8758544630462,42.388913831107686,42.31920346604957,624.202586205044,79.4035397588094,2953.6972510908054
34.53764566021586,7.758760799351487,0.9810721864392862,552.1677680642414,32.23348961650268,50.60164551490048,588.5638061010591,84.96661812551564,2943.4021207208393
31.68126355948692,6.707493605174074,0.8819596301223834,528.1891344250447,56.29660746374694,53.55656366571867,540.2618069039972,82.3467416494803,2965.4833970649397
30.753352837384934,7.661503851774577,0.9131077576068487,535.2037920178757,23.8193364783687,48.307557277163234,541.3199731959579,81.95416944359509,2940.6092714830975
26.74042253215683,6.673556250964144,0.9140759829722251,466.2948647318248,48.48004107328206,44.3058859668721,487.0700711498859,79.0604130112975,2905.5147145107235
24.083623427677384,7.0850938852347936,0.9978423871811335,529.2854076116564,49.11494852090408,46.03314902109897,572.0641398934916,81.87462285504745,2952.734382844838
21.44586443230249,7.997914272517874,0.8024614786604868,437.33842365625304,56.61306110759846,49.1398450131661,479.93836660707046,74.14113632845434,2925.8454229636664
33.539035948157625,6.788886234846364,0.7488569653728107,587.5410865071959,40.743223694054144,53.71353706568733,605.8490381599581,78.78529374586063,2981.753831050199
26.836644347504166,6.730945373866439,0.8557501704742965,460.35866799211874,32.86489352876984,44.40454404495789,471.08820182630643,75.84448350551695,2901.2945647162487
23.035450471928456,7.13420049882019,0.8599749429495125,451.03730245870844,53.10962679440082,50.5700982599332,483.3279311435099,78.60406886072818,2938.430728683474
24.58934936225979,7.429502788954792,0.7533737464888433,542.2325596388315,50.832411273295705,52.54716059530764,590.8680007730303,71.53757681667939,2979.672826618972
28.68829353412844,7.89935117361988,0.8839328256982418,531.2897436132364,40.01262457677882,55.10466528468753,556.8626985764646,64.28295989584373,2963.9640319606956
22.651591744088474,7.971231718299551,0.7042374200430471,490.25978366866104,50.71429502535244,43.633851683504034,496.5628092347445,80.1061115037447,2934.9696364696774
32.84921426138563,6.604460954887092,0.9783005207362665,526.4892469381573,30.715024083090434,54.96948287830381,538.3663097050137,83.83363884786858,2952.949971479746
31.37779294752815,6.706996276021858,0.7793722833463784,431.89861435217125,43.580253216138715,50.42054549244271,453.8509549209557,84.6466547413534,2928.3829028748755
30.791944339264052,7.686106960843991,0.7118680625170575,534.665661480391,54.60733819151502,52.733822224052005,531.6798240170671,65.42516498557622,2969.9248486479664
26.481395596626555,6.905948228406291,0.732474832442457,454.12213903903876,32.7193801846605,42.752845933959776,451.74201508039647,81.07203138542302,2886.3179135895184
29.409632610536647,7.827273589259541,0.7720746844838925,454.56719533529144,39.34199929722973,49.08607417896833,510.558443840013,77.82211313171479,2923.337338797273
28.761469533691034,7.49517988584363,0.7821718505818135,432.4359869887569,58.04179416691558,50.71681543713111,466.1344622317763,75.9607588813296,2929.8873799504595
29.747699023322298,6.667767203571016,0.7098429998493185,466.47542700723295,51.928473678869466,46.29567375821976,503.52678920005087,77.90568348027043,2913.830726924145
21.266664817098338,7.748793927386011,0.7838064436581187,466.25021206226563,55.48156081322211,48.043102913417535,443.776247587352,74.81421956712983,2932.715127594083
26.237111032559145,6.764534570012113,0.7578825209480446,490.8358023404538,35.40988243561785,49.76017389391437,522.7870471204508,80.94109505544121,2933.831368542719
20.62421260792839,7.135243092019481,0.8135862782303556,438.0839009332699,59.86021038538235,49.73567115682172,470.6211069238853,75.53859801795494,2928.383695111798
27.409862288667785,7.328277392838995,0.8155503212067907,438.60150723175326,26.102624187352518,42.58606135569573,441.65198848724026,80.01418237471054,2887.0038951372653
24.947918184991778,7.251149223620417,0.8017023221808637,508.34771433264564,40.75082332865236,48.152744732104495,528.621029181523,80.1647414168862,2934.046913274449
22.167862832990703,7.529244373422726,0.7983771650592112,425.775480934095,39.17093529184997,44.99345416709123,438.7154781601209,79.16623300736745,2895.28803977646
21.551044515838274,7.4790301023038825,0.7269193833223754,537.779401597767,51.93728763200538,54.8337310931949,522.8454734049423,53.914683382674326,2973.4862311507595
28.814668582665682,7.988063008292082,0.7075614841378486,588.7894251725193,56.344710900600475,55.67211986172668,630.0602126589392,50.59089656085738,2986.5394369967444
22.55889452805329,7.999132863836282,0.7606342900469399,485.35912433287564,49.24557507632239,46.19505654892897,509.3485534322431,77.8344059503628,2950.0998398927827
33.876801775651955,7.274689103953461,0.9269948282249846,580.2210626301353,45.07264944521211,44.452595561514826,574.43496370636,76.73856163894591,2932.760229715689
28.715917095505922,6.642798630441296,0.9972429296653367,419.6633182251729,37.097167633940145,45.0730581132768,423.61827699549144,75.13544928581072,2890.695065617335
25.203047068022556,7.591764948453077,0.9785578525171987,408.5915254751289,40.41303668302937,48.68853157494135,411.6194857012772,84.99052285745532,2902.2048715012866
28.86373237222125,7.964996117324883,0.8512658066613306,544.273775502768,40.37201252899287,54.2430783875845,570.867237254507,67.48208862574273,2985.0700154609144
20.342058065445464,6.97748958144353,0.8595471567333802,552.2043145962994,20.814738947375105,49.000507009126956,590.1420778162382,80.2949884901697,2928.5964696029027
34.37838819862168,7.191813328756361,0.7943744707107527,568.6116481931502,40.12183219310711,42.775488864014164,570.4224922084919,76.06665454239561,2937.9690835735873
27.234551554143504,7.137165387223184,0.9321818315912969,411.3635356799963,54.238832006965,42.55839843798402,408.83404039364586,73.52509833157492,2895.9359819834144
31.741028408754293,6.577128731835394,0.9294270063797946,555.3814109913661,48.37096044568993,45.18347323871988,566.4256440877034,71.40326356284375,2945.6073837288477
21.240949998836577,7.508396646835167,0.9532817072747334,475.30774655931634,51.82834488500019,53.798797886532,509.329271170917,71.35520516529242,2961.4024473133254
27.299874962572403,7.030006542602702,0.9686513731590654,460.6675265364397,35.61939959074084,50.700727805492015,504.8244561234021,82.50212649086386,2938.046011256676
27.360604915317815,7.681195811947253,0.8303047744675887,434.6047842686594,41.158929476518324,49.88140995300808,477.70335020023145,78.83049740136553,2914.917012925647
34.067396824624744,7.748180112922979,0.9300626704321593,599.2031510205054,21.33934275988402,46.46557429615699,533.5456567995295,81.92348764440341,2948.1044570202425
28.57592078564113,7.731846179896769,0.9419196186387635,412.73271786377273,35.31991768677374,55.01195567064662,465.36348522854473,74.25371941972784,2910.0343825622326
27.102341015854307,7.12499899705982,0.792537886749325,565.4016029215999,38.97664179570576,46.63649542946985,550.1267135300277,79.29604491072038,2946.6666866818036
24.004634946378403,6.982318523361349,0.9787726732018449,527.8988870981055,30.208355983963266,53.689221777141256,519.9347752059799,77.51462530958467,2947.041080011908
24.97353496013828,7.623231169500582,0.7283024507918966,547.0160888523734,21.249639159625993,54.542649251662375,559.7395297210427,59.23889025785928,2956.731780423023
27.810086037073066,7.702084150764085,0.9982807537489848,542.3434239843593,47.616324351158084,48.766690185025915,565.290092370587,82.74063337299381,2935.0293233061766
26.583671904575702,7.2368861695870494,0.9310272154476609,571.6868970146365,37.40351003395373,54.520049772730395,556.4211381208174,73.84131090224408,2977.6010463184666
20.324181198204958,7.839546529304455,0.7279812715972981,436.75841397122167,36.62712772448937,45.87524602347466,472.92345492078914,77.3858672049798,2888.047385435562
32.39437886291537,6.715863044117837,0.8968688944315002,400.1649233669371,29.999470161140355,51.21806796656586,450.6249948122651,83.03039999568571,2909.1434887136115
33.4424115775965,7.818603169488441,0.710253823278478,519.7056978086532,41.513215959920686,43.231492479341405,526.9615980329152,79.59913733211734,2910.4561080690346
22.10373633497916,6.644142849457822,0.9310560848332549,470.7717278646668,37.52107125082926,48.63507899729351,475.5737831433396,82.43027147424131,2915.8900285436944
28.31054215308574,6.73028828308192,0.9397668764977165,424.7574662234275,38.95937892116364,45.04264523021687,428.18792670558446,75.23987657222017,2909.0791097785605
21.628636117031654,7.300760019910941,0.8807230759274343,437.22775082084775,43.234853937455284,42.87868589102844,476.3488217311122,80.94954055647939,2902.3015070902097
30.083601395597178,6.601277720281122,0.9570581175749711,466.3498624918446,20.252985889589414,42.05215711308669,441.8918884575281,65.61121301555167,2901.697785250731
24.218506757585125,6.579210652100166,0.7293649840644578,414.04667417734066,56.3078361415369,46.54652963017132,467.9409825301937,78.08997817182102,2923.544726009209
29.891339520378526,6.500778116248558,0.7827771526122439,411.38264042569017,22.84349587780325,50.25342832351468,437.6749255961429,82.49312069202811,2897.06841395802
30.90491921430324,7.154474989541395,0.8242532564778011,583.2052509664888,38.03698989263978,48.3732248671162,586.2874523280751,83.19492082864394,2970.348215251564
31.529712378764856,7.661935821938345,0.7127373858484295,462.42054987073925,28.294915009575256,46.224770179272944,444.53133441589506,84.13204504166555,2894.802646975433
21.616114189338447,6.552257525419874,0.8344648262713499,596.446139494717,40.95129477479502,55.87680043086752,610.9035813789493,66.74228917066894,2994.5572581395877
33.74017767706412,7.478386409698783,0.7795640368337697,592.87340166608,31.209204351885514,55.15335055971549,618.873527745632,71.14322328260572,2974.6694529839683
23.45320986342321,7.73469097612428,0.8178205036305258,428.51425646542276,54.400259922504155,43.75914629572495,426.55051665673284,80.02896073897911,2894.3745482167524
20.561188342642698,6.752001272866806,0.8275307895976919,542.9848605792382,35.85439335849681,47.811503973358924,562.3436421584262,83.95333293611932,2947.2014060145198
28.32278704087225,6.720295602232106,0.9638235200463054,520.1609778254139,45.55022223073749,51.08385707591055,543.5360789412674,85.19818756620202,2959.5778687778893
25.56383425793658,7.791201460430804,0.7811022911582917,538.1294146210307,29.955189125915158,52.268871165419114,541.5837667284392,70.50374616610405,2960.8390000026816
32.446846146986196,7.734686914925142,0.9681229386148816,419.2382000028949,20.7762460197607,47.12921016873287,458.5401248476167,83.39184598057766,2896.7488931268904
32.12377208096453,7.30841264939628,0.8277912894438547,437.7120157269116,36.16618142453105,52.44794537829487,427.1921764536048,80.14502349001174,2927.4959309129513
24.757083392340732,7.728799818940971,0.7983423162081957,415.3277322901763,41.459459582331604,43.7381001807495,445.14026382577623,80.40385490739389,2897.274766604189
34.293490926046175,6.639134116136742,0.8507536148005438,520.8268410434142,38.381886050470015,46.64537675360786,564.6222204975385,82.34292047658653,2935.022230876168
24.36376757210178,7.091722276908132,0.8253229859088519,597.3182151698182,58.4805745527544,52.03006446058267,641.7660565787371,75.84993878095605,2988.5875812247896
27.72585693847572,7.606696334159559,0.7772116939165438,534.3969075315883,48.27356695384113,50.759559063645256,561.8958906607012,75.08982985623014,2957.2467533559284
23.83947635851404,6.886177938985945,0.8508037974388201,542.1523070043859,59.826792025015806,53.72094300806317,563.4314355111181,72.65188391134289,2981.433496312425
34.04065355073445,7.628493371650329,0.7455405199236493,596.9170083086562,31.802403612558876,42.65599831734017,574.963543174026,77.08112430772074,2922.8553515433355
22.469117263730272,7.256267906586221,0.8055789829068898,535.6023108343593,51.56213118428586,44.44148404952268,538.6565721659639,81.34823408349916,2934.5049247746124
20.673659290884935,7.625398981922349,0.8697370658122272,408.0363145256941,42.22233870186456,42.67892415180753,441.21406457676693,77.92925521805905,2874.247075114485
26.52645590004557,7.197019456785995,0.8240224733169575,573.4011201713195,44.47041417793997,44.68959913948896,559.0013326903567,82.50289649430147,2946.780041206616
34.88563346083755,7.051856510332726,0.947173708315239,472.93565807575925,59.43412801769311,42.05995934886109,504.70742165921615,62.50761407063912,2928.0116939905456
33.37515899382371,6.828783824717949,0.7770165284605498,400.8727243029431,46.15948799004468,49.05894422350413,479.6307060863698,82.18958175379377,2904.3727825566125
31.229120291854237,6.812569012152522,0.990931473649303,501.4468355121641,55.95267569347671,49.396401537955576,524.6893899454424,83.8391138483278,2945.939056208334
33.36188736317787,7.627236215857094,0.9354166062554055,587.4030001752527,49.030009388769884,51.21048493968392,573.2473203899046,78.59701674706905,2980.0369427507844
33.401699595467946,6.678365522050941,0.9902779077992416,451.4661374389966,25.09544486899,47.38877426081461,443.6345278576176,82.76953745947648,2888.369958560168
27.782875405796737,6.628973525166417,0.9514409664490913,498.302634610568,47.9769484128925,42.044907669592575,523.1885831824478,64.50973761629788,2909.775206853479
24.738935777461897,6.764437047533195,0.7426311777554928,434.75537755647815,39.37262354741928,51.43447616170692,466.7389823504562,76.53082067934022,2926.902842734462
31.58018648166482,6.763019767180883,0.8579380271905042,411.538534333288,56.751919719293696,42.760075228470775,455.3675695616472,71.46402748866741,2868.9582967603333
29.924918947516417,7.7346614342103495,0.7509935563587357,416.10898934262264,52.27337788761821,54.12638603144842,450.1115190914849,65.89352541062944,2924.7408771606256
25.60486593310565,7.097759935211318,0.9454682057881771,545.4021811922711,24.165387504289008,42.31715582791112,557.6527539718767,74.22758735502197,2927.6549678623073
21.41700002092273,7.985582686040724,0.8752486447549888,572.8148941484299,25.35662574614234,49.426651725592855,574.2963140915241,79.7870345929824,2959.8954244030615
31.20184417023539,6.705816886685919,0.7790347943070717,428.6597678504982,22.784440071944225,54.52885035339729,448.67335152709256,76.69700711536822,2927.4164185667314
